round, client_id, loss, acc, t_train, tx_bytes, t_delay 
23,0,0.0795470923185348,0.9751442670822144,0.847888708114624,387499,0.0015480518341064453
23,3,0.064173124730587,0.98134446144104,0.9715173244476318,387499,0.0013220310211181502
23,1,0.0926582068204879,0.9711337089538574,0.8097794055938721,387499,0.005335569381713867
24,3,0.0627301111817359,0.9807655215263368,0.968148946762085,387499,0.0019326210021972101
25,1,0.0874657109379768,0.9726080298423768,0.855546236038208,387499,0.007347822189331055
25,3,0.0612483583390712,0.9816017746925354,0.9937856197357178,387499,0.004209995269775335
26,0,0.0764333978295326,0.9761798977851868,0.8480503559112549,387499,0.0050375461578368586
26,3,0.0586886219680309,0.9815374612808228,0.9640679359436036,387499,0.00812602043151861
27,0,0.073441743850708,0.9765498042106628,0.8523173332214355,387499,0.028946399688720648
27,1,0.0822564363479614,0.9755567908287048,0.8071181774139404,387499,0.026571273803710938
27,2,0.0650900304317474,0.9812188148498536,1.1182849407196045,387499,0.0224978923797607
27,3,0.0560433454811573,0.9834673404693604,0.9509754180908204,387499,0.03165984153747564
28,3,0.0542286001145839,0.9830170273780824,0.964867115020752,387499,0.06734800338745114
28,2,0.0662422478199005,0.9804986119270324,1.119659662246704,387499,0.0627381801605224
28,0,0.073609322309494,0.9773635268211364,0.8547484874725342,387499,0.06466555595397949
28,1,0.0790819972753524,0.9740048050880432,0.8037693500518799,387499,0.06205153465270996
29,0,0.0706368312239646,0.9792868494987488,0.8578579425811768,387499,0.03300237655639643
29,3,0.0544557459652423,0.9829527139663696,0.9640188217163086,387499,0.026701927185058594
29,1,0.0781902000308036,0.9757119417190552,0.8031878471374512,387499,0.029213666915893555
29,2,0.0623080097138881,0.9810526371002196,1.2038288116455078,387499,0.0108828544616699
30,0,0.0675402879714965,0.9798046946525574,0.8432950973510742,387499,0.10342621803283664
30,3,0.0510949902236461,0.9841106534004213,0.9637575149536132,387499,0.10123848915100059
30,1,0.0763948038220405,0.9757895469665528,0.8046398162841797,387499,0.09266877174377419
30,2,0.0608610399067401,0.9817728400230408,1.1278321743011477,387499,0.0984318256378173
33,0,0.0619047619402408,0.97995263338089,0.8531367778778076,387499,0.002347707748413086
33,3,0.0468100570142269,0.98507559299469,0.965928077697754,387499,0.014075994491577204
34,1,0.0721148252487182,0.9771863222122192,0.8065779209136963,387499,0.03006219863891596
34,0,0.0628713220357894,0.980618417263031,0.8699805736541748,387499,0.027669191360473577
34,2,0.0530432239174842,0.9838227033615112,1.12330961227417,387499,0.0267434120178222
34,3,0.045290183275938,0.9862335324287416,0.9678330421447754,387499,0.03290343284606928
35,3,0.0466503947973251,0.985976219177246,0.9768633842468262,387499,0.004586935043334683
35,1,0.0693318992853164,0.978195071220398,0.8238818645477295,387499,0.003979444503783902
36,1,0.0667503923177719,0.9799798130989076,0.8120784759521484,387499,0.0069067478179931086
36,2,0.0499276928603649,0.9859833717346193,1.137120008468628,387499,0.005112886428833
36,0,0.0613565444946289,0.9818020462989808,0.8456902503967285,387499,0.0020885467529296875
37,2,0.0492154471576213,0.9842105507850648,1.1198270320892334,387499,0.0028588771820068
37,3,0.0418179109692573,0.9868124723434448,0.9723138809204102,387499,0.007663965225219671
37,0,0.0605631954967975,0.9809143543243408,0.8420200347900391,387499,0.009326696395873968
38,3,0.0402459129691123,0.9884207248687744,0.9652884006500244,387499,0.10071229934692377
38,2,0.0492394268512725,0.9848753213882446,1.14497971534729,387499,0.1047894954681396
38,0,0.0593508705496788,0.9805444478988647,0.8492579460144043,387499,0.10636806488037104
38,1,0.0658839419484138,0.9790486693382264,0.8071753978729248,387499,0.10899400711059565
39,3,0.042054284363985,0.9859118461608888,0.9658844470977784,387499,0.007760524749755887
39,0,0.057450782507658,0.9823198914527892,0.8486557006835938,387499,0.015258312225341797
39,1,0.0648185610771179,0.979669451713562,0.8081929683685303,387499,0.017313003540039062
40,0,0.0556528978049755,0.9826897382736206,0.8355147838592529,387499,0.019900560379028265
40,2,0.0450390800833702,0.9857617616653442,1.133462905883789,387499,0.0080697536468505
40,1,0.0634312629699707,0.9793590307235718,0.8035855293273926,387499,0.01916265487670893
40,3,0.0396508425474166,0.9874557852745056,0.9656260013580322,387499,0.016217947006225558
41,1,0.0639693140983581,0.980057418346405,0.8014187812805176,387499,0.0015845298767089289
41,3,0.0394105166196823,0.9873270988464355,0.978748083114624,387499,0.015042304992675753
41,0,0.053854513913393,0.9836513996124268,0.837956428527832,387499,0.002368688583373968
42,3,0.038122970610857,0.9880990386009216,0.979076623916626,387499,0.007452726364135742
43,1,0.0597284995019435,0.9811437726020812,0.8126671314239502,387499,0.07437038421630854
43,0,0.0548822171986103,0.9835034608840942,0.8486206531524658,387499,0.07538819313049316
43,3,0.0351790785789489,0.9887423515319824,0.965808629989624,387499,0.07543253898620605
43,2,0.0420287735760211,0.9868143796920776,1.1394610404968262,387499,0.0749826431274414
44,3,0.0364410653710365,0.9887423515319824,0.960890531539917,387499,0.0040473937988280695
44,1,0.0579703226685524,0.9823077321052552,0.8092355728149414,387499,0.0017485618591308039
46,1,0.0534100383520126,0.9835492968559264,0.8050885200500488,387499,0.010905742645263672
46,2,0.0405997484922409,0.9878116250038148,1.1623764038085938,387499,0.0103535652160644
46,0,0.0520552918314933,0.983799397945404,0.8773603439331055,387499,0.010171651840209905
46,3,0.0342498384416103,0.9892569780349731,0.97666597366333,387499,0.011985778808593611
47,3,0.0375025607645511,0.9882277250289916,0.9602651596069336,387499,0.02374768257141127
48,3,0.033587846904993,0.9895142912864684,0.962435245513916,387499,0.025293588638305664
49,0,0.0484398864209651,0.9847610592842102,0.8843472003936768,387499,0.009313106536865179
49,1,0.0565860159695148,0.9808334112167358,0.8103117942810059,387499,0.005829572677612249
49,3,0.0318183116614818,0.9901576042175292,0.9655354022979736,387499,0.020478963851928655
50,0,0.0480147488415241,0.9849089980125428,0.8849923610687256,387499,0.09433817863464355
50,1,0.051563661545515,0.983238935470581,0.8052277565002441,387499,0.07902121543884272
50,2,0.0366844348609447,0.9883102774620056,1.1369524002075195,387499,0.0701892375946044
50,3,0.0316173657774925,0.989900290966034,0.9700169563293456,387499,0.09895610809326155
51,0,0.0472236014902591,0.984982967376709,0.8805265426635742,387499,0.03893733024597168
51,1,0.0512445606291294,0.9835492968559264,0.8040690422058105,387499,0.04415488243103022
51,2,0.0350954160094261,0.9890304803848268,1.1598999500274658,387499,0.047631025314331
51,3,0.0314964763820171,0.9897072911262512,0.9967052936553956,387499,0.05066728591918951
52,1,0.0520278848707675,0.9839373230934144,0.8113653659820557,387499,0.013751268386840765
52,3,0.0286888275295496,0.9910582304000854,1.011915683746338,387499,0.00797629356384269
52,0,0.044385626912117,0.98594468832016,0.8979501724243164,387499,0.004763364791870117
54,0,0.0446053557097911,0.9852049350738524,0.8823072910308838,387499,0.010948419570922852
54,3,0.0300728771835565,0.990221917629242,1.0087566375732422,387499,0.009850502014160156
54,1,0.048876903951168,0.9842476844787598,0.809058427810669,387499,0.025401115417480413
54,2,0.0316765494644641,0.9904155135154724,1.1705665588378906,387499,0.0182220935821533
55,3,0.0288107097148895,0.9908652305603028,1.002523422241211,387499,0.12921905517578103
55,1,0.0496744997799396,0.9843252897262572,0.8458731174468994,387499,0.1253643035888669
55,0,0.042335107922554,0.986240565776825,0.9234826564788818,387499,0.10729146003723122
55,2,0.0315515659749507,0.99052631855011,1.158245086669922,387499,0.1001150608062744
57,3,0.0272407475858926,0.9915728569030762,1.001298427581787,387499,0.008782863616943304
57,1,0.0445941127836704,0.9850236773490906,0.8035128116607666,387499,0.008222579956054688
57,0,0.0431175827980041,0.98653644323349,0.8841469287872314,387499,0.0024635791778564453
58,1,0.04888766258955,0.9842476844787598,0.798457145690918,387499,0.004008769989013616
58,0,0.0407390892505645,0.986906349658966,0.8835175037384033,387499,0.0005536079406737726
59,2,0.0256650000810623,0.992742359638214,1.2108728885650637,387499,0.06962251663208
59,0,0.0408548824489116,0.9868323802947998,0.8784604072570801,387499,0.05390095710754367
59,1,0.0456297732889652,0.9837045073509216,0.8058185577392578,387499,0.06277918815612771
59,3,0.0255121327936649,0.9926021099090576,1.002702236175537,387499,0.0771667957305906
60,3,0.0274125263094902,0.991122543811798,1.015942096710205,387499,0.006797313690185547
61,3,0.0233382917940616,0.992859423160553,1.0043838024139404,387499,0.1020050048828125
61,2,0.0273475740104913,0.991301953792572,1.189992904663086,387499,0.0794374942779541
61,1,0.0431956760585308,0.9854892492294312,0.8083436489105225,387499,0.08091235160827631
61,0,0.0414128080010414,0.98594468832016,0.8814377784729004,387499,0.09187936782836914
62,0,0.0383552089333534,0.9880159497261048,0.8860471248626709,387499,0.0641145706176755
62,1,0.0440196432173252,0.9851788878440856,0.8111572265625,387499,0.07913827896118142
62,3,0.0245877243578434,0.9924091100692748,1.011815309524536,387499,0.06716513633727983
62,2,0.0253172367811203,0.9926869869232178,1.24316143989563,387499,0.0587439537048339
63,1,0.0412445142865181,0.9873515963554382,0.8054440021514893,387499,0.11186218261718728
63,0,0.0372151806950569,0.9879419803619384,0.8813791275024414,387499,0.10726881027221652
63,3,0.0236543696373701,0.9924091100692748,0.999929904937744,387499,0.10472226142883262
63,2,0.0251646470278501,0.9926315546035768,1.1993963718414309,387499,0.1032540798187255
64,3,0.0232260152697563,0.992537796497345,1.0079412460327148,387499,0.11150097846984836
64,1,0.0427548550069332,0.9859548211097716,0.821692943572998,387499,0.11149883270263644
64,0,0.0393270552158355,0.987794041633606,0.8869795799255371,387499,0.08944749832153298
64,2,0.0288649052381515,0.9907479286193848,1.193997144699097,387499,0.0920960903167724
65,0,0.0356873795390129,0.9885337948799132,0.883188009262085,387499,0.01957535743713379
65,3,0.0222386345267295,0.9932454228401184,0.9997353553771972,387499,0.021698474884033064
65,1,0.0426452718675136,0.9857996702194214,0.8051965236663818,387499,0.03528332710266113
65,2,0.0250480715185403,0.9920775890350342,1.200225591659546,387499,0.0148942470550537
66,1,0.0423691496253013,0.9854116439819336,0.8098316192626953,387499,0.05863618850708008
66,0,0.0384686924517154,0.9874241948127748,0.8786957263946533,387499,0.07343268394470209
66,2,0.0228905454277992,0.9927977919578552,1.217972993850708,387499,0.0417292118072509
66,3,0.0235713943839073,0.992859423160553,1.0143556594848633,387499,0.06470775604248047
